PNA;MIEJSCOWOå∆;ULICA;NUMERY;GMINA;POWIAT;WOJEW”DZTWO
62-230;Ruchocin;;;Witkowo;gnieünieÒski;wielkopolskie
62-230;Ruchocinek;;;Witkowo;gnieünieÒski;wielkopolskie
62-230;Ruchocinek (G≥oøyny);;;Witkowo;gnieünieÒski;wielkopolskie
64-200;Ruchocki M≥yn;;;Wolsztyn;wolsztyÒski;wielkopolskie
12-220;Ruciane-Nida;;;Ruciane-Nida;piski;warmiÒsko-mazurskie
12-220;Ruciane-Nida (Kowalik);;;Ruciane-Nida;piski;warmiÒsko-mazurskie
14-420;Rucianka;;;M≥ynary;elblπski;warmiÒsko-mazurskie
08-311;Ruciany;;;Bielany;soko≥owski;mazowieckie
77-138;Rucowe Lasy;;;Lipnica;bytowski;pomorskie
12-220;Ruczaj;;;Ruciane-Nida;piski;warmiÒsko-mazurskie
28-100;RuczynÛw;;;Busko-ZdrÛj;buski;úwiÍtokrzyskie
05-255;Ruda;;;Radzymin;wo≥omiÒski;mazowieckie
05-311;Ruda;;;DÍbe Wielkie;miÒski;mazowieckie
05-555;Ruda;;;Tarczyn;piaseczyÒski;mazowieckie
06-520;Ruda;;;Dzierzgowo;m≥awski;mazowieckie
07-311;Ruda;;;Wπsewo;ostrowski;mazowieckie
08-108;Ruda;;;Korczew;siedlecki;mazowieckie
08-455;Ruda;;;TrojanÛw;garwoliÒski;mazowieckie
09-304;Ruda;;;Lubowidz;øuromiÒski;mazowieckie
11-513;Ruda;;;Mi≥ki;giøycki;warmiÒsko-mazurskie
12-230;Ruda;;;Bia≥a Piska;piski;warmiÒsko-mazurskie
13-304;Ruda;;;Nowe Miasto Lubawskie;nowomiejski;warmiÒsko-mazurskie
16-040;Ruda;;;GrÛdek;bia≥ostocki;podlaskie
19-111;Ruda;;;Krypno;moniecki;podlaskie
19-200;Ruda;;;Grajewo;grajewski;podlaskie
21-413;Ruda;;;Serokomla;≥ukowski;lubelskie
21-450;Ruda;;;Stoczek £ukowski;≥ukowski;lubelskie
21-470;Ruda;;;Krzywda;≥ukowski;lubelskie
22-110;Ruda;;;Ruda-Huta;che≥mski;lubelskie
23-300;Ruda;;;JanÛw Lubelski;janowski;lubelskie
26-704;Ruda;;;Przy≥Ík;zwoleÒski;mazowieckie
26-713;Ruda;;;KazanÛw;zwoleÒski;mazowieckie
26-900;Ruda;;;Kozienice;kozienicki;mazowieckie
27-230;Ruda;;;Brody;starachowicki;úwiÍtokrzyskie
28-114;Ruda;;;Gnojno;buski;úwiÍtokrzyskie
28-230;Ruda;;;Rytwiany;staszowski;úwiÍtokrzyskie
37-433;Ruda;;;BojanÛw;stalowowolski;podkarpackie
39-122;Ruda;;;SÍdziszÛw Ma≥opolski;ropczycko-sÍdziszowski;podkarpackie
39-315;Ruda;;;Radomyúl Wielki;mielecki;podkarpackie
47-420;Ruda;;;Kuünia Raciborska;raciborski;úlπskie
62-740;Ruda;;;TuliszkÛw;turecki;wielkopolskie
63-330;Ruda;;;Dobrzyca;pleszewski;wielkopolskie
63-760;Ruda;;;Zduny;krotoszyÒski;wielkopolskie
64-610;Ruda;;;Rogoüno;obornicki;wielkopolskie
86-302;Ruda;;;Grudziπdz;grudziπdzki;kujawsko-pomorskie
87-320;Ruda;;;GÛrzno;brodnicki;kujawsko-pomorskie
87-510;Ruda;;;Skrwilno;rypiÒski;kujawsko-pomorskie
87-515;Ruda;;;Rogowo;rypiÒski;kujawsko-pomorskie
87-815;Ruda;;;W≥oc≥awek;w≥oc≥awski;kujawsko-pomorskie
89-300;Ruda;;;Wyrzysk;pilski;wielkopolskie
96-100;Ruda;;;Skierniewice;skierniewicki;≥Ûdzkie
97-505;Ruda;;;Dobryszyce;radomszczaÒski;≥Ûdzkie
98-170;Ruda;;;Widawa;≥aski;≥Ûdzkie
98-200;Ruda;;;Sieradz;sieradzki;≥Ûdzkie
98-300;Ruda;;;WieluÒ;wieluÒski;≥Ûdzkie
26-225;Ruda Bia≥aczowska;;;GowarczÛw;konecki;úwiÍtokrzyskie
24-300;Ruda Godowska;;;Opole Lubelskie;opolski;lubelskie
99-232;Ruda Jeøewska;;;Zadzim;poddÍbicki;≥Ûdzkie
32-840;Ruda Kameralna;;;Zakliczyn;tarnowski;ma≥opolskie
11-513;Ruda (Kπp);;;Mi≥ki;giøycki;warmiÒsko-mazurskie
62-312;Ruda Komorska;;;Pyzdry;wrzesiÒski;wielkopolskie
27-440;Ruda Koúcielna;;;∆mielÛw;ostrowiecki;úwiÍtokrzyskie
47-430;Ruda Kozielska;;;Kuünia Raciborska;raciborski;úlπskie
87-860;Ruda Lubieniecka;;;Chodecz;w≥oc≥awski;kujawsko-pomorskie
22-680;Ruda Lubycka;;;Lubycza KrÛlewska;tomaszowski;lubelskie
37-310;Ruda £aÒcucka;;;Nowa Sarzyna;leøajski;podkarpackie
24-300;Ruda Maciejowska;;;Opole Lubelskie;opolski;lubelskie
26-242;Ruda Maleniecka;;;Ruda Maleniecka;konecki;úwiÍtokrzyskie
26-624;Ruda Ma≥a;;;Kowala;radomski;mazowieckie
56-300;Ruda Milicka;;;Milicz;milicki;dolnoúlπskie
56-300;Ruda Milicka (DÍbÛw);;;Milicz;milicki;dolnoúlπskie
18-416;Ruda Osowiecka;;;ZbÛjna;≥omøyÒski;podlaskie
26-234;Ruda Pilczycka;;;S≥upia Konecka;konecki;úwiÍtokrzyskie
26-234;Ruda Pilczycka (Malik);;;S≥upia Konecka;konecki;úwiÍtokrzyskie
37-613;Ruda RÛøaniecka;;;Narol;lubaczowski;podkarpackie
37-613;Ruda RÛøaniecka (Pi≥a);;;Narol;lubaczowski;podkarpackie
05-255;Ruda (Ruda-£oú);;;Radzymin;wo≥omiÒski;mazowieckie
96-100;Ruda (Ruda-Osada M≥yÒska);;;Skierniewice;skierniewicki;≥Ûdzkie
16-020;Ruda Rzeczka;;;Czarna Bia≥ostocka;bia≥ostocki;podlaskie
23-400;Ruda Solska;;;Bi≥goraj;bi≥gorajski;lubelskie
26-067;Ruda StrawczyÒska;;;Strawczyn;kielecki;úwiÍtokrzyskie
56-300;Ruda Su≥owska;;;Milicz;milicki;dolnoúlπskie
08-117;Ruda Szostkowska;;;Wodynie;siedlecki;mazowieckie
41-710;Ruda ålπska;1 Maja;126-322(p), 133-253(n), 144-270, 275-347, 289-363(n);Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;1 Maja;271, 358-360(p);Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;1 Maja;2-76(p), 5-131(n);Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;1 Maja;370-380(p), 383-385(n);Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;11 Listopada;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Adama Asnyka;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Adama Huloka;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Adama Mickiewicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Admiralska;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Adolfa Kempnego;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Akacjowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Alberta Paku≥y;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Albina Kowaczka;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Aleja Dworcowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Aleksandra Puszkina;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Alfonsa Zgrzebnioka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Alojzego Jankowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Andrzeja MielÍckiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Antoniego Maya;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Antoniego Nowary;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Antoniego Sieronia;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Antoniego Tia≥owskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Antoniego ZieliÒskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Arki Boøka;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Armii Krajowej;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Artura Grottgera;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Asfaltowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;AstrÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Bagienna;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;BallestremÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Ba≥tycka;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Bankowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Barbary;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Bartosza G≥owackiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Basenowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Beskidzka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Bielszowicka;5-33(n), 12-36(p), 22-23;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Bielszowicka;91-113(n), 96-114(p);Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;BocianÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Boczna;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Boles≥awa Chrobrego;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Boles≥awa Krzywoustego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Boles≥awa Prusa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Borowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;BorowikÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;BorÛwkowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Brata Alberta;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;BratkÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Bratnia;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Brunona Schulza;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;BrygadzistÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Brzozowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Budowlanych;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Bukowa;3-13(n);Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Bukowa;32;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Burszki;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Bytomska;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;BzÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Cegielniana;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;ChabrÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Ch≥opska;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Chmielna;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Chorzowska;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Chryzantem;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Ciasna;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Cicha;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Cisowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Cynkowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Cypriana Norwida;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Cyprysowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Czarnoleúna;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Czereúniowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Czes≥awa Mi≥osza;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;CzwartakÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;DÍbowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;D≥uga;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Do Dworca;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Do GrÛdka;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Do OgrÛdka;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Dobrej Nadziei;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Dojazdowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Dolna;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Doøynkowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Dr. Jordana;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Drobna;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;DrozdÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Dunajewskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Dworcowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Dziewanny;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Edmunda Kokota;1-3(n), 4-5;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Edmunda Kokota;8-300(p), 19-253(n), 169-230;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Elizy Orzeszkowej;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Emanuela Imieli;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Emanuela Smo≥ki;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Emila Szramka;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Emilii Plater;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;EnergetykÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Eugeniusza Romera;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Fabryczna;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Feliksa Wyleøo≥a;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;FiÒska;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Fio≥kÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Floriana;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Floriana Marciniaka;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Franciszka Wilka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Fryderyka Chopina;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Fryderyka Joliot-Curie;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Gabriela Narutowicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Gabrieli Zapolskiej;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Gaikowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Gajowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;gen. Bema;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;gen. Hallera;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;gen. Stanis≥awa Maczka;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;GÍsia;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;GilÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Gliniana;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Gliwicka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;G≥Ûwna;1-2, 7-11(n), 14-20(p);Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;G≥Ûwna;24-40(p);Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Go≥Íbi;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Goúcinna;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;GÛrna;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;GÛrnicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;GÛrnoúlπska;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Grabowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Graniczna;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Grobla Kolejowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Grodzka;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Grunwaldzka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Grzegorza Fitelberga;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Grzybowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Gustawa Morcinka;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Gwarecka;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Halembska;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Haliny Poúwiatowskiej;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Handlowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Hansa Liebherra;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Harcerska;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Heleny Modrzejewskiej;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Henryka Sienkiewicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Henryka S≥awika;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Henryka Wieniawskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;HubalczykÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Huculska;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Husarska;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Hutnicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Ignacego Kaczmarka;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Ignacego Krasickiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Ignacego £ukasiewicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Ignacego Nowaka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Ignacego Paderewskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jab≥oniowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jacka;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jacka Malczewskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jadwigi Markowej;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Jadwigi ålπskiej;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;JagielloÒska;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jagodowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jakuba JasiÒskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jana;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Jana Brzechwy;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Jana D≥ugosza;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Jana Dobrego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jana Dzierøonia;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jana Furgo≥a;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Jana Giera≥towskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Jana Gwiødøa;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Jana Karskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jana Kasprowicza;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Jana KiliÒskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Jana Kochanowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Jana Matejki;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Jana Parandowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jana Paw≥a II;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jana Smolenia;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jana Stefana Dworaka;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;Jana StyczyÒskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Jana Waniora;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Janusza Korczaka;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Jaracza;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Jaros≥awa Dπbrowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;JarzÍbinowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;JaskÛ≥cza;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jasna;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;JastrzÍbia;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;JaúminÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jaworowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jednoúci;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;Jerzego Draøyka;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Jerzego Kukuczki;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Jesionowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Joachima Achtelika;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Joachima Lelewela;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Joanny;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Jod≥owa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;JÛzefa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;JÛzefa Che≥moÒskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;JÛzefa Elsnera;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;JÛzefa Grzegorzka;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;JÛzefa Janty;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;JÛzefa Lompy;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;JÛzefa Pi≥sudskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;JÛzefa Poniatowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;JÛzefa Pordzika;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;JÛzefa Rymera;;Ruda ålπska;Ruda ålπska;úlπskie
41-709;Ruda ålπska;JÛzefa Szafranka;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Juliana Tuwima;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Juliusza Ligonia;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Juliusza S≥owackiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;JunakÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Jurija Gagarina;;Ruda ålπska;Ruda ålπska;úlπskie
41-706;Ruda ålπska;Jutrzenki;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Kalinowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Kamienna;;Ruda ålπska;Ruda ålπska;úlπskie
41-717;Ruda ålπska;KanarkÛw;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Kardyna≥a Augusta Hlonda;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Karola Bytomskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-710;Ruda ålπska;Karola Gabora;;Ruda ålπska;Ruda ålπska;úlπskie
41-712;Ruda ålπska;Karola Goduli;;Ruda ålπska;Ruda ålπska;úlπskie
41-700;Ruda ålπska;Karola Miarki;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Karola Szymanowskiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-711;Ruda ålπska;Karola Wideckiego;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Karolinki;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Kasztanowa;;Ruda ålπska;Ruda ålπska;úlπskie
41-707;Ruda ålπska;Kaszubska;;Ruda ålπska;Ruda ålπska;úlπskie
